exposure,ifilter,ra_center,dec_center,OBJECT,EXPNUM
90.0,i,339.930041666667,-4.52625,DELVE field: 14021-01-i,894431
90.0,i,172.454666666667,-16.4053055555556,DELVE field: 6960-02-i,925870
333.0,i,335.474,-71.8653055555556,DELVE field: 7390-01-i,866874
90.0,g,124.945208333333,-11.6005833333333,DELVE field: 14341-02-g,927543
90.0,g,260.726458333333,-4.56375,DELVE field: 6570-02-g,863121
267.0,g,158.878,-72.7794166666667,DELVE field: 14253-02-g,820906
90.0,g,352.314875,-20.3406944444444,DELVE field: 13812-02-g,884064
90.0,g,254.248541666667,-11.76125,DELVE field: 6500-02-g,862678
90.0,i,299.73325,-15.1163611111111,DELVE field: 597-01-i,884001
90.0,g,132.301041666667,-11.02825,DELVE field: 14389-01-g,822767
90.0,g,337.355541666667,-21.7723055555556,DELVE field: 13941-02-g,867450
90.0,g,331.169541666667,-20.6369166666667,DELVE field: 5383-02-g,867400
90.0,g,317.67425,-20.29675,DELVE field: 780-01-g,861847
90.0,i,88.5344166666667,-11.1021666666667,DELVE field: 5800-01-i,823039
90.0,g,236.642666666667,-40.8960555555556,DELVE field: 11313-01-g,857432
90.0,g,181.241625,-28.7005277777778,DELVE field: 12973-02-g,862953
90.0,g,176.024083333333,-20.946,DELVE field: 6925-01-g,822855
90.0,g,234.923166666667,-20.5023611111111,DELVE field: 2562-01-g,828905
90.0,g,181.436291666667,-42.8788888888889,DELVE field: 10118-02-g,862961
90.0,g,195.996958333333,-14.7756388888889,DELVE field: 13098-01-g,821282
90.0,g,135.154125,-9.58211111111111,DELVE field: 15633-01-g,927530
90.0,z,17.67025,9.94691666666667,DELVE field: 2376-02-z,1135777
90.0,g,341.948666666667,-37.2785555555556,DELVE field: 5394-02-g,1136113
90.0,i,340.440583333333,-16.0926388888889,DELVE field: 13959-03-i,1134880
90.0,i,344.930208333333,-17.2044444444444,DELVE field: 13894-03-i,1134895
90.0,g,286.811208333333,-42.2075,DELVE field: 12862-03-g,1136091
90.0,i,328.562083333333,-10.6373888888889,DELVE field: 11793-03-i,1134874
333.0,i,28.291,-84.2202222222222,DELVE field: 15507-03-i,1135187
90.0,g,357.145916666667,-29.7998888888889,DELVE field: 13765-02-g,1136116
90.0,i,301.745583333333,-12.6516111111111,DELVE field: 599-03-i,1134821
90.0,g,271.134208333333,-51.2890555555556,DELVE field: 11926-02-g,1135993
90.0,z,42.418125,15.7511666666667,DELVE field: 14753-01-z,1135792
90.0,i,350.338541666667,-22.4965833333333,DELVE field: 13814-03-i,1134885
90.0,z,43.03225,14.2153888888889,DELVE field: 14731-01-z,1135791
90.0,z,275.031416666667,-59.0245833333333,DELVE field: 12705-01-z,1132487
90.0,z,344.003875,-14.7710833333333,DELVE field: 13935-01-z,1135768
90.0,g,267.328833333333,-57.8484166666667,DELVE field: 11122-03-g,1136024
90.0,g,280.464291666667,-68.6307777777778,DELVE field: 7189-03-g,1136049
90.0,g,288.428583333333,-28.2022777777778,DELVE field: 1473-02-g,1134764
90.0,z,273.879166666667,-53.7731944444444,DELVE field: 12707-02-z,1132514
90.0,z,297.525,-34.0032777777778,DELVE field: 12891-02-z,1132580
90.0,z,1.11704166666667,-13.06725,DELVE field: 12598-02-z,1135775
90.0,z,279.784916666667,-48.9749722222222,DELVE field: 12715-01-z,1132497
90.0,z,249.775083333333,-23.7842777777778,DELVE field: 6457-01-z,1132466
90.0,z,96.8962916666667,-30.9962777777778,DELVE field: 13401-02-z,1134945
90.0,i,236.167,-20.3845833333333,DELVE field: 2563-03-i,1135107
90.0,g,232.884458333333,-19.49525,DELVE field: 2541-03-g,1134712
90.0,i,235.891375,-36.6344166666667,DELVE field: 11330-03-i,1134694
90.0,z,240.81225,-31.8596388888889,DELVE field: 2573-02-z,1132476
90.0,g,284.718125,-24.8237222222222,DELVE field: 1538-03-g,1135676
90.0,i,340.161791666667,-28.4626944444444,DELVE field: 5361-03-i,1136157
90.0,g,350.288666666667,-23.4305277777778,DELVE field: 13814-02-g,1135708
90.0,g,279.252541666667,-40.105,DELVE field: 11973-02-g,1134751
90.0,g,291.683916666667,-51.6008611111111,DELVE field: 12770-03-g,1136103
90.0,i,342.402,-12.9732222222222,DELVE field: 13957-03-i,1134904
90.0,g,268.250583333333,-59.4217777777778,DELVE field: 298-03-g,1136034
90.0,g,267.2585,-73.348,DELVE field: 398-03-g,1136053
90.0,z,296.478291666667,-36.70325,DELVE field: 12909-02-z,1132574
90.0,z,283.370041666667,-40.0336111111111,DELVE field: 11958-02-z,1132547
90.0,i,233.142458333333,-23.8328888888889,DELVE field: 2605-03-i,1135106
90.0,g,188.657208333333,-12.32625,DELVE field: 13122-02-g,828512
90.0,g,248.804916666667,-17.9930833333333,DELVE field: 6444-03-g,888754
267.0,g,345.455291666667,-70.7849166666667,DELVE field: 7413-03-g,1135157
90.0,g,317.116375,-24.5604444444444,DELVE field: 796-03-g,1136137
90.0,g,278.3675,-33.57175,DELVE field: 12039-02-g,1134747
90.0,g,288.680291666667,-48.9940555555556,DELVE field: 12787-03-g,1135695
90.0,z,51.7611666666667,9.29791666666667,DELVE field: 14607-01-z,1135802
90.0,g,301.922083333333,-45.7401388888889,DELVE field: 12877-02-g,1136003
90.0,g,233.103833333333,-70.1746388888889,DELVE field: 410-02-g,1135127
90.0,g,320.495458333333,-27.7661388888889,DELVE field: 785-03-g,1135718
90.0,z,273.632958333333,-60.6843888888889,DELVE field: 7165-01-z,1132505
90.0,g,304.368833333333,-46.2931944444444,DELVE field: 12876-02-g,1136006
90.0,g,286.965875,-27.2098611111111,DELVE field: 1494-03-g,1135680
90.0,z,275.32925,-57.2288333333333,DELVE field: 12709-01-z,1132486
90.0,z,49.9995833333333,9.41697222222222,DELVE field: 14621-01-z,1135801
90.0,g,269.77325,-55.2543888888889,DELVE field: 11917-03-g,1136042
90.0,g,317.36205,-29.1443,DELVE field: 809-03-g,1135720
90.0,z,277.67425,-44.1617777777778,DELVE field: 11949-02-z,1132531
90.0,z,47.9729583333333,7.58916666666667,DELVE field: 14622-02-z,1135822
90.0,g,274.898708333333,-58.9985,DELVE field: 12705-03-g,1136051
90.0,g,274.738291666667,-66.3045555555556,DELVE field: 7173-03-g,1136050
90.0,i,236.12825,-41.1196388888889,DELVE field: 11313-03-i,1134697
333.0,i,61.57475,-67.0881388888889,DELVE field: 15409-03-i,1136188
90.0,i,311.37025,-24.1075,DELVE field: 775-03-i,1134839
90.0,g,269.658416666667,-48.9252777777778,DELVE field: 11943-03-g,1136040
90.0,g,328.997208333333,-29.3156388888889,DELVE field: 5460-03-g,1135739
267.0,g,3.53541666666667,-69.5145277777778,DELVE field: 15608-03-g,1135166
90.0,g,249.785833333333,-0.747472222222222,DELVE field: 6438-02-g,1134699
90.0,z,294.837916666667,-37.7361666666667,DELVE field: 12908-02-z,1132569
90.0,z,47.51425,9.76594444444444,DELVE field: 14637-03-z,1135849
90.0,z,282.295708333333,-49.8753333333333,DELVE field: 12760-01-z,1132517
90.0,i,359.20575,-3.77569444444444,DELVE field: 13831-03-i,1134923
90.0,g,284.158041666667,-39.8156944444444,DELVE field: 11958-03-g,1135684
90.0,z,46.0831666666667,6.44169444444444,DELVE field: 10355-01-z,1136179
90.0,g,280.242291666667,-54.0295277777778,DELVE field: 12727-03-g,1135648
333.0,i,47.8357083333333,-72.5673333333333,DELVE field: 15497-03-i,1136189
90.0,z,45.094125,10.7030277777778,DELVE field: 14671-02-z,1135819
90.0,z,296.459041666667,-30.7533333333333,DELVE field: 704-02-z,1132578
267.0,r,18.551125,-66.5025,DELVE field: 15571-03-r,1136170
90.0,i,330.268291666667,-10.5688333333333,DELVE field: 11814-03-i,1134875
90.0,z,269.993541666667,-58.2805,DELVE field: 266-01-z,1132479
90.0,z,44.8474583333333,9.57611111111111,DELVE field: 10353-01-z,1136180
90.0,g,275.182541666667,-53.7065277777778,DELVE field: 12707-03-g,1135643
90.0,g,319.328875,-29.2551388888889,DELVE field: 799-03-g,1135723
90.0,g,291.522291666667,-26.2943055555556,DELVE field: 631-02-g,1134768
267.0,g,355.205208333333,-67.7719444444444,DELVE field: 7423-03-g,1135169
90.0,z,51.237625,10.8093888888889,DELVE field: 14620-01-z,1135803
90.0,z,45.6868333333333,9.16508333333333,DELVE field: 14654-02-z,1135816
90.0,z,93.5930416666667,-12.9261666666667,DELVE field: 9483-03-z,1134970
90.0,g,267.033083333333,-52.8767222222222,DELVE field: 11928-03-g,1135625
90.0,g,266.264208333333,-60.7193611111111,DELVE field: 301-03-g,1136023
90.0,g,298.427458333333,-25.4100277777778,DELVE field: 668-02-g,1134773
90.0,g,277.070416666667,-60.1742222222222,DELVE field: 7170-03-g,1136056
90.0,z,249.55075,-20.2717777777778,DELVE field: 6459-02-z,1132469
90.0,g,234.517416666667,-18.6479166666667,DELVE field: 2542-02-g,863453
90.0,z,276.055666666667,-49.7988055555556,DELVE field: 11924-02-z,1132521
90.0,z,49.6211666666667,15.3494722222222,DELVE field: 14668-01-z,1135827
90.0,z,276.234583333333,-51.4384444444444,DELVE field: 12710-02-z,1132522
90.0,z,101.639916666667,-26.6240555555556,DELVE field: 9460-02-z,1134948
267.0,r,35.79875,-77.9524166666667,DELVE field: 15578-03-r,1135190
90.0,i,310.817041666667,-18.1365555555556,DELVE field: 714-03-i,1134851
90.0,z,240.980125,-25.9646388888889,DELVE field: 2592-02-z,1132473
90.0,g,264.480083333333,-57.2734722222222,DELVE field: 11125-03-g,1136020
90.0,g,282.440791666667,-31.6344444444444,DELVE field: 12037-03-g,1136011
90.0,z,90.5974166666667,0.00386111111111111,DELVE field: 9358-02-z,1134965
90.0,g,288.734458333333,-44.9531944444444,DELVE field: 12840-02-g,1135146
90.0,g,272.086083333333,-48.1,DELVE field: 11942-03-g,1136064
90.0,i,325.277833333333,-18.5184166666667,DELVE field: 681-03-i,1134811
90.0,z,47.4631666666667,13.6054166666667,DELVE field: 14669-02-z,1135832
90.0,z,356.314666666667,-14.4783333333333,DELVE field: 13808-02-z,1135772
90.0,g,265.828708333333,-57.7912222222222,DELVE field: 11122-02-g,1135994
267.0,g,343.00725,-67.8158055555556,DELVE field: 7416-03-g,1135155
90.0,i,350.721541666667,-10.9903611111111,DELVE field: 13871-03-i,1134906
90.0,z,90.0025833333333,0.930444444444444,DELVE field: 7527-01-z,1134960
90.0,g,288.288166666667,-43.2611944444444,DELVE field: 12861-02-g,1135145
267.0,g,7.82366666666667,-69.4136388888889,DELVE field: 15603-02-g,1135165
90.0,z,299.257291666667,-38.9520833333333,DELVE field: 12939-02-z,1132583
90.0,z,43.164,9.59219444444444,DELVE field: 10363-01-z,1136176
90.0,i,309.532333333333,-19.4821388888889,DELVE field: 713-03-i,1134844
267.0,g,12.979375,-70.7831111111111,DELVE field: 15597-03-g,1135174
90.0,z,50.8955,8.95205555555555,DELVE field: 14607-02-z,1135835
90.0,i,356.592666666667,-39.3155833333333,DELVE field: 4533-04-i,1136172
90.0,z,271.609833333333,-59.4022777777778,DELVE field: 7162-01-z,1132504
90.0,g,230.597583333333,-25.6964722222222,DELVE field: 2623-03-g,1135120
90.0,g,320.169375,-23.1516111111111,DELVE field: 766-03-g,1136142
90.0,g,264.28325,-55.4688055555556,DELVE field: 11124-03-g,1135618
90.0,g,315.211291666667,-24.4423888888889,DELVE field: 806-03-g,1136135
90.0,z,96.6577083333333,-11.01375,DELVE field: 9442-02-z,1134967
90.0,i,239.640875,-37.2335,DELVE field: 11288-03-i,1134696
90.0,g,299.33675,-47.49225,DELVE field: 12836-03-g,1135702
90.0,g,271.150083333333,-51.2878888888889,DELVE field: 11926-02-g,1135596
90.0,z,48.6337916666667,6.67013888888889,DELVE field: 14563-03-z,1135845
90.0,g,275.164083333333,-57.2003333333333,DELVE field: 12709-03-g,1135644
90.0,g,296.224125,-45.1073333333333,DELVE field: 12858-03-g,1135699
90.0,g,234.965958333333,-13.3991111111111,DELVE field: 2475-03-g,1134710
90.0,z,43.59,17.2263888888889,DELVE field: 14752-01-z,1135795
90.0,g,241.88175,-19.0039444444444,DELVE field: 2566-03-g,1135110
267.0,g,17.5422916666667,-75.9793333333333,DELVE field: 15591-03-g,1135180
90.0,i,339.192875,-26.9748055555556,DELVE field: 5360-03-i,1135748
333.0,i,39.6075833333333,-66.6323611111111,DELVE field: 15473-03-i,1136185
90.0,z,86.3624166666666,-12.03975,DELVE field: 5813-02-z,1134957
90.0,i,3.62233333333333,-8.36819444444444,DELVE field: 12622-04-i,1134937
90.0,z,236.302916666667,-21.7078888888889,DELVE field: 2584-01-z,1132450
90.0,i,333.028041666667,-35.5245277777778,DELVE field: 5464-03-i,1134865
90.0,g,267.343291666667,-57.8462222222222,DELVE field: 11122-03-g,1135622
90.0,z,275.423083333333,-53.7341666666667,DELVE field: 12707-01-z,1132489
90.0,z,244.410416666667,-20.6204722222222,DELVE field: 6413-02-z,1132472
90.0,g,233.421666666667,-17.9633055555556,DELVE field: 2523-03-g,1134711
90.0,g,265.831958333333,-57.7872222222222,DELVE field: 11122-02-g,1135124
90.0,g,287.737083333333,-37.9839166666667,DELVE field: 12863-03-g,1136085
90.0,g,280.047208333333,-39.9481388888889,DELVE field: 11973-03-g,1135663
90.0,i,301.947875,-28.5677777777778,DELVE field: 728-03-i,1134832
90.0,g,291.158625,-49.8261666666667,DELVE field: 12786-03-g,1136102
90.0,z,47.798125,15.49875,DELVE field: 14687-01-z,1135806
90.0,z,53.8347083333333,13.4200555555556,DELVE field: 14618-01-z,1136202
90.0,z,292.391,-29.5458888888889,DELVE field: 664-02-z,1132564
90.0,z,225.698708333333,-46.9048055555556,DELVE field: 11355-02-z,1132443
90.0,g,277.164708333333,-49.6945555555556,DELVE field: 11924-03-g,1136075
90.0,g,282.872708333333,-24.0652222222222,DELVE field: 1558-03-g,1135670
90.0,g,282.971541666667,-27.6239722222222,DELVE field: 1517-02-g,1135139
90.0,g,267.09925,-51.2981666666667,DELVE field: 11935-03-g,1135626
90.0,z,28.07475,-67.7353888888889,DELVE field: 15536-02-z,1134942
90.0,z,43.1679583333333,9.59836111111111,DELVE field: 10363-01-z,1135779
90.0,g,285.600333333333,-40.814,DELVE field: 12884-02-g,1134788
90.0,i,302.35225,-34.5615555555556,DELVE field: 12928-03-i,1134795
90.0,i,349.825916666667,-9.60855555555555,DELVE field: 13889-03-i,1135759
90.0,g,265.826833333333,-57.7889722222222,DELVE field: 11122-02-g,1135587
90.0,i,323.922791666667,-34.0606666666667,DELVE field: 5541-03-i,1134860
90.0,z,271.249083333333,-56.0565277777778,DELVE field: 11913-02-z,1132512
90.0,g,269.684375,-50.5060833333333,DELVE field: 11934-03-g,1136039
90.0,z,49.2726666666667,13.47625,DELVE field: 14651-02-z,1135838
90.0,g,260.501625,-61.4395,DELVE field: 304-03-g,1136032
90.0,g,283.359416666667,-45.6259166666667,DELVE field: 12806-03-g,1135687
90.0,g,229.8445,-22.8456388888889,DELVE field: 2581-03-g,1135119
90.0,g,323.919208333333,-34.0552777777778,DELVE field: 5541-03-g,1135731
90.0,z,278.362666666667,-49.0565277777778,DELVE field: 12715-02-z,1132529
90.0,g,285.773,-46.4434166666667,DELVE field: 12805-03-g,1135691
90.0,i,347.106083333333,-8.30805555555556,DELVE field: 13931-03-i,1134901
90.0,g,307.891625,-1.97469444444444,DELVE field: 11662-02-g,1134780
90.0,g,276.461708333333,-44.8646388888889,DELVE field: 11950-03-g,1136062
90.0,z,279.752333333333,-43.3523333333333,DELVE field: 11948-02-z,1132532
90.0,g,303.363583333333,-74.3785,DELVE field: 7272-02-g,1134734
90.0,g,267.017958333333,-52.8761111111111,DELVE field: 11928-03-g,1136037
90.0,i,354.534458333333,-5.20991666666667,DELVE field: 13867-03-i,1134921
90.0,z,241.490208333333,-27.8276388888889,DELVE field: 2593-01-z,1132447
90.0,g,275.527375,-36.8099166666667,DELVE field: 12023-03-g,1135612
90.0,i,347.022208333333,-11.2126388888889,DELVE field: 13911-03-i,1135755
90.0,i,343.375,-11.4332777777778,DELVE field: 13956-03-i,1135753
90.0,g,328.116375,-27.76725,DELVE field: 5459-03-g,1135738
90.0,i,305.979541666667,-14.7048611111111,DELVE field: 641-03-i,1134826
90.0,i,302.811833333333,-8.64963888888889,DELVE field: 581-01-i,884456
90.0,i,345.789,-18.59725,DELVE field: 13876-03-i,1134887
90.0,g,256.703291666667,-0.0955,DELVE field: 15114-03-g,1134702
90.0,i,313.968166666667,-25.8504722222222,DELVE field: 805-03-i,1134855
267.0,g,339.056208333333,-81.6925277777778,DELVE field: 7327-02-g,1136120
90.0,z,292.851625,-31.174,DELVE field: 12826-02-z,1132563
90.0,z,46.2537916666667,12.1780833333333,DELVE field: 14670-02-z,1135826
90.0,g,299.528125,-45.134,DELVE field: 12878-02-g,1135599
90.0,i,343.371833333333,-11.4375833333333,DELVE field: 13956-03-i,1136163
90.0,g,321.28975,-29.3300555555556,DELVE field: 5538-03-g,1135724
90.0,i,349.332041666667,-24.0861666666667,DELVE field: 13815-03-i,1134808
90.0,i,302.553875,-30.1624166666667,DELVE field: 750-03-i,1134833
90.0,g,276.48225,-44.8665,DELVE field: 11950-03-g,1135652
90.0,z,50.706375,12.3189166666667,DELVE field: 14635-01-z,1135810
90.0,z,90.5817083333333,1.86894444444444,DELVE field: 7545-02-z,1134966
90.0,g,284.578958333333,-26.7303333333333,DELVE field: 1516-02-g,1134757
90.0,z,293.812166666667,-34.4392777777778,DELVE field: 12867-02-z,1132567
90.0,i,314.550041666667,-22.8918333333333,DELVE field: 793-03-i,1134854
90.0,z,250.538166666667,-20.4622222222222,DELVE field: 6459-01-z,1132468
90.0,g,296.865458333333,-46.833,DELVE field: 12837-03-g,1135698
90.0,g,285.392791666667,-28.1455277777778,DELVE field: 1495-03-g,1135674
90.0,z,221.8365,-45.8370833333333,DELVE field: 11343-02-z,1132440
90.0,g,293.032958333333,-25.3128611111111,DELVE field: 632-02-g,1134769
90.0,g,288.206916666667,-47.2632222222222,DELVE field: 12804-03-g,1135696
90.0,g,278.090541666667,-40.8076944444444,DELVE field: 11974-03-g,1135655
90.0,i,337.836416666667,-14.7735,DELVE field: 13980-03-i,1134894
90.0,g,260.991708333333,-65.9828888888889,DELVE field: 328-03-g,1136029
90.0,g,237.044666666667,-23.1016944444444,DELVE field: 2607-03-g,1135109
90.0,g,284.573375,-26.7291944444444,DELVE field: 1516-02-g,1135140
90.0,z,268.309291666667,-58.2668611111111,DELVE field: 266-02-z,1132509
90.0,z,89.1977916666667,0.923138888888889,DELVE field: 7527-02-z,1134964
90.0,g,279.748166666667,-38.3224444444445,DELVE field: 11988-03-g,1136081
90.0,z,88.6114583333333,-0.00255555555555556,DELVE field: 14902-01-z,1134958
90.0,g,264.313791666667,-53.7796666666667,DELVE field: 11915-03-g,1136018
90.0,g,272.575416666667,-54.4245277777778,DELVE field: 11916-03-g,1135634
90.0,g,232.880083333333,-19.49375,DELVE field: 2541-03-g,1135112
90.0,g,241.251666666667,-67.0096111111111,DELVE field: 361-02-g,1135589
90.0,i,5.129375,-20.7358888888889,DELVE field: 12494-03-i,1134806
90.0,z,47.1362916666667,7.99880555555556,DELVE field: 10345-01-z,1135785
90.0,g,281.6005,-30.1748055555556,DELVE field: 12057-02-g,1135137
90.0,i,331.9835,-10.4973888888889,DELVE field: 13948-03-i,1134879
90.0,g,302.678333333333,-47.4620555555556,DELVE field: 12855-02-g,1136004
90.0,i,330.058208333333,-13.6804166666667,DELVE field: 13903-03-i,1134876
90.0,z,299.256958333333,-38.952,DELVE field: 12939-02-z,1132584
90.0,z,282.073208333333,-44.17175,DELVE field: 11937-02-z,1132544
267.0,r,10.9784166666667,-75.4868333333333,DELVE field: 15592-03-r,1134802
90.0,g,324.956708333333,-68.48125,DELVE field: 7376-03-g,1136121
300.0,g,149.163083333333,6.66386111111111,DELVE field: 100014-11-g,821578
90.0,g,284.12725,-48.9906388888889,DELVE field: 12773-03-g,1135689
90.0,g,275.143666666667,-57.1977222222222,DELVE field: 12709-03-g,1136068
90.0,g,286.512875,-33.0733333333333,DELVE field: 12000-03-g,1135682
267.0,r,12.474125,-77.2595,DELVE field: 15581-03-r,1134801
267.0,g,4.31883333333333,-73.0321666666667,DELVE field: 15601-03-g,1135161
90.0,z,278.034458333333,-54.7823611111111,DELVE field: 12720-01-z,1132494
90.0,i,0.798833333333333,-9.73272222222222,DELVE field: 13805-04-i,1134924
90.0,g,236.445833333333,-8.87061111111111,DELVE field: 2440-03-g,1134708
90.0,z,47.3990416666667,9.12438888888889,DELVE field: 14637-02-z,1135821
90.0,g,273.304666666667,-45.753,DELVE field: 11951-02-g,1134738
90.0,g,300.216041666667,-46.8597777777778,DELVE field: 12856-02-g,1135600
90.0,i,302.857208333333,-40.6820833333333,DELVE field: 12936-03-i,1134798
90.0,z,89.1799583333333,2.78619444444444,DELVE field: 7546-02-z,1134963
90.0,g,275.530166666667,-44.9644722222222,DELVE field: 11950-02-g,1134739
90.0,g,277.855083333333,-39.1913611111111,DELVE field: 11989-03-g,1135656
90.0,g,327.274083333333,-26.224,DELVE field: 5458-03-g,1135737
90.0,i,303.89075,-8.6825,DELVE field: 591-03-i,1134824
90.0,g,287.435,-39.9219444444444,DELVE field: 12885-02-g,1135144
90.0,z,275.502208333333,-55.4244444444444,DELVE field: 12714-01-z,1132488
90.0,i,300.240458333333,-23.8316388888889,DELVE field: 669-03-i,1134829
90.0,z,48.8245,7.95725,DELVE field: 14622-01-z,1135788
90.0,i,1.24758333333333,-28.8525833333333,DELVE field: 12445-03-i,1134804
90.0,z,272.798,-54.4336388888889,DELVE field: 11916-01-z,1132482
